"Rule","User","DistinctComputers","TotalEvents","IP","Country"
"OddHour","U5489",,,,
"OddHour","U1836",,,,
"OddHour","U6668",,,,
"OddHour","U6668",,,,
"OddHour","U7132",,,,
"OddHour","U304",,,,
"OddHour","U63",,,,
"OddHour","U6062",,,,
"OddHour","U4371",,,,
"OddHour","U1594",,,,
"OddHour","U8196",,,,
"OddHour","U3483",,,,
"OddHour","U3483",,,,
"OddHour","U689",,,,
"OddHour","U7095",,,,
"OddHour","U1157",,,,
"OddHour","U6555",,,,
"OddHour","U6555",,,,
"OddHour","U752",,,,
"OddHour","U752",,,,
"OddHour","U124",,,,
"OddHour","U5713",,,,
"OddHour","U5713",,,,
"OddHour","U4834",,,,
"OddHour","U4834",,,,
"OddHour","U4290",,,,
"OddHour","U2147",,,,
"OddHour","U9",,,,
"OddHour","U7065",,,,
"OddHour","U2850",,,,
"OddHour","U116",,,,
"OddHour","U127",,,,
"OddHour","U94",,,,
"OddHour","U94",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U314",,,,
"OddHour","U916",,,,
"OddHour","U6603",,,,
"OddHour","U539",,,,
"OddHour","U539",,,,
"OddHour","U3747",,,,
"OddHour","U3427",,,,
"OddHour","U3427",,,,
"OddHour","U6330",,,,
"OddHour","U52",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U1519",,,,
"OddHour","U4915",,,,
"OddHour","U4915",,,,
"OddHour","U252",,,,
"OddHour","U252",,,,
"OddHour","U1755",,,,
"OddHour","U1755",,,,
"OddHour","U3430",,,,
"OddHour","U4153",,,,
"OddHour","U4153",,,,
"OddHour","U8196",,,,
"OddHour","U689",,,,
"OddHour","U4294",,,,
"OddHour","U1157",,,,
"OddHour","U6555",,,,
"OddHour","U6555",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U1969",,,,
"OddHour","U2516",,,,
"OddHour","U6473",,,,
"OddHour","U91",,,,
"OddHour","U6904",,,,
"OddHour","U6904",,,,
"OddHour","U77",,,,
"OddHour","U77",,,,
"OddHour","U127",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U159",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U898",,,,
"OddHour","U916",,,,
"OddHour","U6603",,,,
"OddHour","U6603",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U3747",,,,
"OddHour","U3427",,,,
"OddHour","U3427",,,,
"OddHour","U52",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U628",,,,
"OddHour","U628",,,,
"OddHour","U392",,,,
"OddHour","U392",,,,
"OddHour","U1519",,,,
"OddHour","U4758",,,,
"OddHour","U4758",,,,
"OddHour","U7132",,,,
"OddHour","U3430",,,,
"OddHour","U304",,,,
"OddHour","U63",,,,
"OddHour","U63",,,,
"OddHour","U767",,,,
"OddHour","U310",,,,
"OddHour","U1209",,,,
"OddHour","U8196",,,,
"OddHour","U8196",,,,
"OddHour","U51",,,,
"OddHour","U8200",,,,
"OddHour","U689",,,,
"OddHour","U4294",,,,
"OddHour","U1157",,,,
"OddHour","U2399",,,,
"OddHour","U1969",,,,
"OddHour","U91",,,,
"OddHour","U6038",,,,
"OddHour","U3844",,,,
"OddHour","U4945",,,,
"OddHour","U7943",,,,
"OddHour","U6216",,,,
"OddHour","U2850",,,,
"OddHour","U127",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U3843",,,,
"OddHour","U3843",,,,
"OddHour","U2344",,,,
"OddHour","U2344",,,,
"OddHour","U1573",,,,
"OddHour","U1573",,,,
"OddHour","U242",,,,
"OddHour","U6330",,,,
"OddHour","U6330",,,,
"OddHour","U52",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U4758",,,,
"OddHour","U4758",,,,
"OddHour","U4915",,,,
"OddHour","U4915",,,,
"OddHour","U1793",,,,
"OddHour","U1314",,,,
"OddHour","U53",,,,
"OddHour","U6162",,,,
"OddHour","U6345",,,,
"OddHour","U6345",,,,
"OddHour","U4141",,,,
"OddHour","U310",,,,
"OddHour","U51",,,,
"OddHour","U8200",,,,
"OddHour","U689",,,,
"OddHour","U901",,,,
"OddHour","U901",,,,
"OddHour","U3468",,,,
"OddHour","U3468",,,,
"OddHour","U1157",,,,
"OddHour","U28",,,,
"OddHour","U4753",,,,
"OddHour","U4753",,,,
"OddHour","U5890",,,,
"OddHour","U1969",,,,
"OddHour","U1969",,,,
"OddHour","U5218",,,,
"OddHour","U5218",,,,
"OddHour","U135",,,,
"OddHour","U91",,,,
"OddHour","U6038",,,,
"OddHour","U5661",,,,
"OddHour","U7943",,,,
"OddHour","U55",,,,
"OddHour","U4623",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U5937",,,,
"OddHour","U4831",,,,
"OddHour","U6138",,,,
"OddHour","U57",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U223",,,,
"OddHour","U223",,,,
"OddHour","U2527",,,,
"OddHour","U2527",,,,
"OddHour","U392",,,,
"OddHour","U392",,,,
"OddHour","U1064",,,,
"OddHour","U1064",,,,
"OddHour","U947",,,,
"OddHour","U3430",,,,
"OddHour","U3430",,,,
"OddHour","U3430",,,,
"OddHour","U3430",,,,
"OddHour","U3168",,,,
"OddHour","U980",,,,
"OddHour","U4141",,,,
"OddHour","U1209",,,,
"OddHour","U7103",,,,
"OddHour","U901",,,,
"OddHour","U28",,,,
"OddHour","U2399",,,,
"OddHour","U5890",,,,
"OddHour","U3310",,,,
"OddHour","U4945",,,,
"OddHour","U6270",,,,
"OddHour","U7943",,,,
"OddHour","U409",,,,
"OddHour","U409",,,,
"OddHour","U5828",,,,
"OddHour","U5828",,,,
"OddHour","U5828",,,,
"OddHour","U55",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U46",,,,
"OddHour","U67",,,,
"OddHour","U1887",,,,
"OddHour","U4831",,,,
"OddHour","U57",,,,
"OddHour","U6603",,,,
"OddHour","U47",,,,
"OddHour","U1078",,,,
"OddHour","U1078",,,,
"OddHour","U423",,,,
"OddHour","U423",,,,
"OddHour","U6218",,,,
"OddHour","U5664",,,,
"OddHour","U5664",,,,
"OddHour","U3430",,,,
"OddHour","U3430",,,,
"OddHour","U16",,,,
"OddHour","U16",,,,
"OddHour","U132",,,,
"OddHour","U132",,,,
"OddHour","U3168",,,,
"OddHour","U6162",,,,
"OddHour","U6162",,,,
"OddHour","U6162",,,,
"OddHour","U4890",,,,
"OddHour","U4890",,,,
"OddHour","U5176",,,,
"OddHour","U5176",,,,
"OddHour","U3277",,,,
"OddHour","U3277",,,,
"OddHour","U3963",,,,
"OddHour","U3963",,,,
"OddHour","U6039",,,,
"OddHour","U6039",,,,
"OddHour","U7103",,,,
"OddHour","U311",,,,
"OddHour","U311",,,,
"OddHour","U114",,,,
"OddHour","U114",,,,
"OddHour","U4296",,,,
"OddHour","U4296",,,,
"OddHour","U261",,,,
"OddHour","U261",,,,
"OddHour","U5713",,,,
"OddHour","U5713",,,,
"OddHour","U5218",,,,
"OddHour","U2978",,,,
"OddHour","U2978",,,,
"OddHour","U2097",,,,
"OddHour","U3310",,,,
"OddHour","U6667",,,,
"OddHour","U4290",,,,
"OddHour","U4290",,,,
"OddHour","U1361",,,,
"OddHour","U29",,,,
"OddHour","U29",,,,
"OddHour","U6270",,,,
"OddHour","U4751",,,,
"OddHour","U7943",,,,
"OddHour","U7800",,,,
"OddHour","U7800",,,,
"OddHour","U1155",,,,
"OddHour","U1155",,,,
"OddHour","U494",,,,
"OddHour","U494",,,,
"OddHour","U837",,,,
"OddHour","U837",,,,
"OddHour","U5828",,,,
"OddHour","U5828",,,,
"OddHour","U5828",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U105",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U67",,,,
"OddHour","U67",,,,
"OddHour","U7515",,,,
"OddHour","U1278",,,,
"OddHour","U1278",,,,
"OddHour","U1887",,,,
"OddHour","U1887",,,,
"OddHour","U1887",,,,
"OddHour","U5142",,,,
"OddHour","U5937",,,,
"OddHour","U6603",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U3174",,,,
"OddHour","U47",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U6218",,,,
"OddHour","U2775",,,,
"OddHour","U3577",,,,
"OddHour","U6877",,,,
"OddHour","U2497",,,,
"OddHour","U16",,,,
"OddHour","U5791",,,,
"OddHour","U3168",,,,
"OddHour","U6162",,,,
"OddHour","U6162",,,,
"OddHour","U2020",,,,
"OddHour","U2020",,,,
"OddHour","U3483",,,,
"OddHour","U3483",,,,
"OddHour","U4472",,,,
"OddHour","U7414",,,,
"OddHour","U7414",,,,
"OddHour","U5218",,,,
"OddHour","U5218",,,,
"OddHour","U5218",,,,
"OddHour","U135",,,,
"OddHour","U6473",,,,
"OddHour","U3310",,,,
"OddHour","U3198",,,,
"OddHour","U1361",,,,
"OddHour","U1361",,,,
"OddHour","U1361",,,,
"OddHour","U4751",,,,
"OddHour","U48",,,,
"OddHour","U12",,,,
"OddHour","U184",,,,
"OddHour","U156",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U61",,,,
"OddHour","U164",,,,
"OddHour","U7767",,,,
"OddHour","U1371",,,,
"OddHour","U3174",,,,
"OddHour","U47",,,,
"OddHour","U4512",,,,
"OddHour","U4512",,,,
"OddHour","U2497",,,,
"OddHour","U4929",,,,
"OddHour","U4929",,,,
"OddHour","U4472",,,,
"OddHour","U2097",,,,
"OddHour","U6038",,,,
"OddHour","U6270",,,,
"OddHour","U244",,,,
"OddHour","U244",,,,
"OddHour","U13",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U184",,,,
"OddHour","U159",,,,
"OddHour","U7515",,,,
"OddHour","U7515",,,,
"OddHour","U61",,,,
"OddHour","U164",,,,
"OddHour","U389",,,,
"OddHour","U5142",,,,
"OddHour","U1371",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U3747",,,,
"OddHour","U5541",,,,
"OddHour","U3427",,,,
"OddHour","U5437",,,,
"OddHour","U860",,,,
"OddHour","U423",,,,
"OddHour","U423",,,,
"OddHour","U1715",,,,
"OddHour","U5739",,,,
"OddHour","U231",,,,
"OddHour","U231",,,,
"OddHour","U4512",,,,
"OddHour","U4512",,,,
"OddHour","U2739",,,,
"OddHour","U3430",,,,
"OddHour","U3430",,,,
"OddHour","U4727",,,,
"OddHour","U191",,,,
"OddHour","U5092",,,,
"OddHour","U1808",,,,
"OddHour","U7836",,,,
"OddHour","U1987",,,,
"OddHour","U3490",,,,
"OddHour","U8067",,,,
"OddHour","U6378",,,,
"OddHour","U1937",,,,
"OddHour","U7337",,,,
"OddHour","U5674",,,,
"OddHour","U5674",,,,
"OddHour","U5218",,,,
"OddHour","U2097",,,,
"OddHour","U3198",,,,
"OddHour","U5903",,,,
"OddHour","U4927",,,,
"OddHour","U4927",,,,
"OddHour","U1963",,,,
"OddHour","U597",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U66",,,,
"OddHour","U61",,,,
"OddHour","U7212",,,,
"OddHour","U5311",,,,
"OddHour","U113",,,,
"OddHour","U113",,,,
"OddHour","U2846",,,,
"OddHour","U6603",,,,
"OddHour","U6603",,,,
"OddHour","U3747",,,,
"OddHour","U75",,,,
"OddHour","U5437",,,,
"OddHour","U5437",,,,
"OddHour","U860",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U5739",,,,
"OddHour","U2739",,,,
"OddHour","U4727",,,,
"OddHour","U186",,,,
"OddHour","U186",,,,
"OddHour","U2909",,,,
"OddHour","U1808",,,,
"OddHour","U1808",,,,
"OddHour","U120",,,,
"OddHour","U120",,,,
"OddHour","U1987",,,,
"OddHour","U3490",,,,
"OddHour","U6726",,,,
"OddHour","U21",,,,
"OddHour","U265",,,,
"OddHour","U265",,,,
"OddHour","U1147",,,,
"OddHour","U1147",,,,
"OddHour","U426",,,,
"OddHour","U1574",,,,
"OddHour","U5218",,,,
"OddHour","U1139",,,,
"OddHour","U1139",,,,
"OddHour","U8121",,,,
"OddHour","U2817",,,,
"OddHour","U2147",,,,
"OddHour","U5661",,,,
"OddHour","U5661",,,,
"OddHour","U6216",,,,
"OddHour","U6216",,,,
"OddHour","U1530",,,,
"OddHour","U1530",,,,
"OddHour","U1963",,,,
"OddHour","U7570",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U184",,,,
"OddHour","U179",,,,
"OddHour","U179",,,,
"OddHour","U179",,,,
"OddHour","U66",,,,
"OddHour","U389",,,,
"OddHour","U6724",,,,
"OddHour","U6724",,,,
"OddHour","U5311",,,,
"OddHour","U314",,,,
"OddHour","U2846",,,,
"OddHour","U65",,,,
"OddHour","U3747",,,,
"OddHour","U75",,,,
"OddHour","U4821",,,,
"OddHour","U4821",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U5739",,,,
"OddHour","U2739",,,,
"OddHour","U2739",,,,
"OddHour","U283",,,,
"OddHour","U283",,,,
"OddHour","U3451",,,,
"OddHour","U5092",,,,
"OddHour","U5092",,,,
"OddHour","U1808",,,,
"OddHour","U7836",,,,
"OddHour","U206",,,,
"OddHour","U206",,,,
"OddHour","U7053",,,,
"OddHour","U3490",,,,
"OddHour","U6192",,,,
"OddHour","U6726",,,,
"OddHour","U6062",,,,
"OddHour","U21",,,,
"OddHour","U8200",,,,
"OddHour","U8200",,,,
"OddHour","U6378",,,,
"OddHour","U7337",,,,
"OddHour","U8114",,,,
"OddHour","U8114",,,,
"OddHour","U426",,,,
"OddHour","U1829",,,,
"OddHour","U1829",,,,
"OddHour","U5218",,,,
"OddHour","U2516",,,,
"OddHour","U5661",,,,
"OddHour","U5661",,,,
"OddHour","U77",,,,
"OddHour","U6216",,,,
"OddHour","U7570",,,,
"OddHour","U373",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U184",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U66",,,,
"OddHour","U3153",,,,
"OddHour","U6694",,,,
"OddHour","U389",,,,
"OddHour","U4387",,,,
"OddHour","U5311",,,,
"OddHour","U6281",,,,
"OddHour","U1591",,,,
"OddHour","U5708",,,,
"OddHour","U235",,,,
"OddHour","U2846",,,,
"OddHour","U65",,,,
"OddHour","U5815",,,,
"OddHour","U350",,,,
"OddHour","U2158",,,,
"OddHour","U6330",,,,
"OddHour","U1351",,,,
"OddHour","U1351",,,,
"OddHour","U1399",,,,
"OddHour","U2094",,,,
"OddHour","U2094",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U3630",,,,
"OddHour","U632",,,,
"OddHour","U177",,,,
"OddHour","U177",,,,
"OddHour","U1091",,,,
"OddHour","U7836",,,,
"OddHour","U1054",,,,
"OddHour","U7053",,,,
"OddHour","U6192",,,,
"OddHour","U6672",,,,
"OddHour","U6965",,,,
"OddHour","U1209",,,,
"OddHour","U4993",,,,
"OddHour","U689",,,,
"OddHour","U5435",,,,
"OddHour","U1147",,,,
"OddHour","U1147",,,,
"OddHour","U4441",,,,
"OddHour","U167",,,,
"OddHour","U167",,,,
"OddHour","U2399",,,,
"OddHour","U70",,,,
"OddHour","U2817",,,,
"OddHour","U2817",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U7800",,,,
"OddHour","U7800",,,,
"OddHour","U2701",,,,
"OddHour","U1560",,,,
"OddHour","U7604",,,,
"OddHour","U48",,,,
"OddHour","U13",,,,
"OddHour","U353",,,,
"OddHour","U93",,,,
"OddHour","U94",,,,
"OddHour","U12",,,,
"OddHour","U96",,,,
"OddHour","U105",,,,
"OddHour","U105",,,,
"OddHour","U179",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U86",,,,
"OddHour","U389",,,,
"OddHour","U4387",,,,
"OddHour","U2283",,,,
"OddHour","U6281",,,,
"OddHour","U1591",,,,
"OddHour","U235",,,,
"OddHour","U65",,,,
"OddHour","U5815",,,,
"OddHour","U350",,,,
"OddHour","U7054",,,,
"OddHour","U2158",,,,
"OddHour","U87",,,,
"OddHour","U1399",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U6552",,,,
"OddHour","U99",,,,
"OddHour","U464",,,,
"OddHour","U464",,,,
"OddHour","U231",,,,
"OddHour","U231",,,,
"OddHour","U3630",,,,
"OddHour","U3630",,,,
"OddHour","U632",,,,
"OddHour","U3399",,,,
"OddHour","U2475",,,,
"OddHour","U7088",,,,
"OddHour","U1091",,,,
"OddHour","U120",,,,
"OddHour","U120",,,,
"OddHour","U7836",,,,
"OddHour","U6192",,,,
"OddHour","U6672",,,,
"OddHour","U980",,,,
"OddHour","U302",,,,
"OddHour","U4993",,,,
"OddHour","U2915",,,,
"OddHour","U689",,,,
"OddHour","U7414",,,,
"OddHour","U7414",,,,
"OddHour","U4747",,,,
"OddHour","U7298",,,,
"OddHour","U5713",,,,
"OddHour","U5713",,,,
"OddHour","U5514",,,,
"OddHour","U5514",,,,
"OddHour","U6904",,,,
"OddHour","U4533",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U836",,,,
"OddHour","U836",,,,
"OddHour","U2946",,,,
"OddHour","U1560",,,,
"OddHour","U7604",,,,
"OddHour","U837",,,,
"OddHour","U3442",,,,
"OddHour","U13",,,,
"OddHour","U102",,,,
"OddHour","U353",,,,
"OddHour","U93",,,,
"OddHour","U93",,,,
"OddHour","U104",,,,
"OddHour","U85",,,,
"OddHour","U3439",,,,
"OddHour","U4055",,,,
"OddHour","U1526",,,,
"OddHour","U94",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U105",,,,
"OddHour","U105",,,,
"OddHour","U105",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U86",,,,
"OddHour","U86",,,,
"OddHour","U112",,,,
"OddHour","U66",,,,
"OddHour","U46",,,,
"OddHour","U3412",,,,
"OddHour","U1072",,,,
"OddHour","U1887",,,,
"OddHour","U1347",,,,
"OddHour","U1347",,,,
"OddHour","U4387",,,,
"OddHour","U5937",,,,
"OddHour","U6281",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U2944",,,,
"OddHour","U7054",,,,
"OddHour","U7054",,,,
"OddHour","U6330",,,,
"OddHour","U6330",,,,
"OddHour","U5304",,,,
"OddHour","U1164",,,,
"OddHour","U6552",,,,
"OddHour","U99",,,,
"OddHour","U99",,,,
"OddHour","U6395",,,,
"OddHour","U6395",,,,
"OddHour","U2739",,,,
"OddHour","U2739",,,,
"OddHour","U3630",,,,
"OddHour","U3630",,,,
"OddHour","U3399",,,,
"OddHour","U30",,,,
"OddHour","U410",,,,
"OddHour","U410",,,,
"OddHour","U7088",,,,
"OddHour","U7088",,,,
"OddHour","U6605",,,,
"OddHour","U6605",,,,
"OddHour","U6162",,,,
"OddHour","U6162",,,,
"OddHour","U4890",,,,
"OddHour","U4890",,,,
"OddHour","U2092",,,,
"OddHour","U2029",,,,
"OddHour","U2029",,,,
"OddHour","U6174",,,,
"OddHour","U2267",,,,
"OddHour","U2267",,,,
"OddHour","U214",,,,
"OddHour","U214",,,,
"OddHour","U3810",,,,
"OddHour","U3810",,,,
"OddHour","U3703",,,,
"OddHour","U3703",,,,
"OddHour","U4978",,,,
"OddHour","U90",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U5514",,,,
"OddHour","U5514",,,,
"OddHour","U8198",,,,
"OddHour","U8198",,,,
"OddHour","U3310",,,,
"OddHour","U5173",,,,
"OddHour","U5173",,,,
"OddHour","U6435",,,,
"OddHour","U6435",,,,
"OddHour","U368",,,,
"OddHour","U5661",,,,
"OddHour","U5661",,,,
"OddHour","U2959",,,,
"OddHour","U77",,,,
"OddHour","U77",,,,
"OddHour","U3403",,,,
"OddHour","U3442",,,,
"OddHour","U13",,,,
"OddHour","U102",,,,
"OddHour","U103",,,,
"OddHour","U93",,,,
"OddHour","U93",,,,
"OddHour","U104",,,,
"OddHour","U85",,,,
"OddHour","U94",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U105",,,,
"OddHour","U159",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U179",,,,
"OddHour","U86",,,,
"OddHour","U112",,,,
"OddHour","U66",,,,
"OddHour","U66",,,,
"OddHour","U66",,,,
"OddHour","U2360",,,,
"OddHour","U2360",,,,
"OddHour","U79",,,,
"OddHour","U4387",,,,
"OddHour","U7767",,,,
"OddHour","U57",,,,
"OddHour","U2944",,,,
"OddHour","U6816",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U3174",,,,
"OddHour","U198",,,,
"OddHour","U6089",,,,
"OddHour","U1633",,,,
"OddHour","U26",,,,
"OddHour","U1164",,,,
"OddHour","U99",,,,
"OddHour","U99",,,,
"OddHour","U464",,,,
"OddHour","U874",,,,
"OddHour","U68",,,,
"OddHour","U1082",,,,
"OddHour","U30",,,,
"OddHour","U6344",,,,
"OddHour","U6236",,,,
"OddHour","U6162",,,,
"OddHour","U6162",,,,
"OddHour","U6192",,,,
"OddHour","U2886",,,,
"OddHour","U302",,,,
"OddHour","U6039",,,,
"OddHour","U6039",,,,
"OddHour","U2915",,,,
"OddHour","U8195",,,,
"OddHour","U7095",,,,
"OddHour","U7095",,,,
"OddHour","U7414",,,,
"OddHour","U7414",,,,
"OddHour","U5218",,,,
"OddHour","U1950",,,,
"OddHour","U1950",,,,
"OddHour","U6904",,,,
"OddHour","U3310",,,,
"OddHour","U3198",,,,
"OddHour","U1267",,,,
"OddHour","U7636",,,,
"OddHour","U7636",,,,
"OddHour","U2959",,,,
"OddHour","U2946",,,,
"OddHour","U837",,,,
"OddHour","U1963",,,,
"OddHour","U8129",,,,
"OddHour","U4738",,,,
"OddHour","U4738",,,,
"OddHour","U3442",,,,
"OddHour","U103",,,,
"OddHour","U3439",,,,
"OddHour","U3439",,,,
"OddHour","U4055",,,,
"OddHour","U4055",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U96",,,,
"OddHour","U105",,,,
"OddHour","U105",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U66",,,,
"OddHour","U66",,,,
"OddHour","U66",,,,
"OddHour","U3153",,,,
"OddHour","U389",,,,
"OddHour","U2283",,,,
"OddHour","U2986",,,,
"OddHour","U2986",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U2846",,,,
"OddHour","U2846",,,,
"OddHour","U57",,,,
"OddHour","U1573",,,,
"OddHour","U860",,,,
"OddHour","U968",,,,
"OddHour","U968",,,,
"OddHour","U198",,,,
"OddHour","U87",,,,
"OddHour","U5304",,,,
"OddHour","U5304",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U1633",,,,
"OddHour","U26",,,,
"OddHour","U26",,,,
"OddHour","U1164",,,,
"OddHour","U6395",,,,
"OddHour","U6395",,,,
"OddHour","U6500",,,,
"OddHour","U68",,,,
"OddHour","U1082",,,,
"OddHour","U30",,,,
"OddHour","U30",,,,
"OddHour","U2909",,,,
"OddHour","U7073",,,,
"OddHour","U7073",,,,
"OddHour","U6236",,,,
"OddHour","U7836",,,,
"OddHour","U1054",,,,
"OddHour","U7053",,,,
"OddHour","U2886",,,,
"OddHour","U3321",,,,
"OddHour","U6039",,,,
"OddHour","U6039",,,,
"OddHour","U8195",,,,
"OddHour","U7103",,,,
"OddHour","U7103",,,,
"OddHour","U4472",,,,
"OddHour","U178",,,,
"OddHour","U178",,,,
"OddHour","U3468",,,,
"OddHour","U3468",,,,
"OddHour","U4747",,,,
"OddHour","U5316",,,,
"OddHour","U5316",,,,
"OddHour","U6496",,,,
"OddHour","U6496",,,,
"OddHour","U90",,,,
"OddHour","U3156",,,,
"OddHour","U6904",,,,
"OddHour","U5173",,,,
"OddHour","U5173",,,,
"OddHour","U153",,,,
"OddHour","U153",,,,
"OddHour","U3198",,,,
"OddHour","U1285",,,,
"OddHour","U1285",,,,
"OddHour","U6270",,,,
"OddHour","U2033",,,,
"OddHour","U5903",,,,
"OddHour","U5661",,,,
"OddHour","U2959",,,,
"OddHour","U7800",,,,
"OddHour","U7800",,,,
"OddHour","U1560",,,,
"OddHour","U1560",,,,
"OddHour","U154",,,,
"OddHour","U154",,,,
"OddHour","U48",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U95",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U179",,,,
"OddHour","U79",,,,
"OddHour","U389",,,,
"OddHour","U57",,,,
"OddHour","U1573",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U198",,,,
"OddHour","U6089",,,,
"OddHour","U26",,,,
"OddHour","U1164",,,,
"OddHour","U5272",,,,
"OddHour","U464",,,,
"OddHour","U464",,,,
"OddHour","U372",,,,
"OddHour","U372",,,,
"OddHour","U1588",,,,
"OddHour","U1588",,,,
"OddHour","U1588",,,,
"OddHour","U874",,,,
"OddHour","U2560",,,,
"OddHour","U68",,,,
"OddHour","U1082",,,,
"OddHour","U30",,,,
"OddHour","U6344",,,,
"OddHour","U6236",,,,
"OddHour","U53",,,,
"OddHour","U7836",,,,
"OddHour","U6693",,,,
"OddHour","U6693",,,,
"OddHour","U2886",,,,
"OddHour","U6039",,,,
"OddHour","U6039",,,,
"OddHour","U5485",,,,
"OddHour","U4742",,,,
"OddHour","U3156",,,,
"OddHour","U6904",,,,
"OddHour","U2033",,,,
"OddHour","U1267",,,,
"OddHour","U5903",,,,
"OddHour","U2959",,,,
"OddHour","U351",,,,
"OddHour","U351",,,,
"OddHour","U108",,,,
"OddHour","U1963",,,,
"OddHour","U2850",,,,
